"NEW_BP"|"TC_MASTERCARD"|"TC_VISA"|"PRESTAMO_CONVENIO"|"PRESTAMO_CONSUMO"|"VIVIENDA"|"VEHICULO"
"1580182562"|8523.33|9117.47|0.00|60450.49|0.00|0.00
"1573048251"|1979.56|0.00|0.00|0.00|0.00|0.00
"1578588363"|0.00|2129.56|0.00|0.00|0.00|0.00
"1580645200"|1979.56|2029.04|0.00|0.00|0.00|0.00
"1572840811"|20781.39|15622.05|0.00|0.00|0.00|0.00
"1572634975"|9261.99|0.00|0.00|95649.81|0.00|0.00
"1572884722"|15485.33|0.00|0.00|6210.65|0.00|0.00
"1572939533"|1979.56|0.00|171541.31|0.00|0.00|0.00
"1572129052"|32152.78|0.00|0.00|57447.03|0.00|0.00
"1572773487"|1979.56|0.00|142490.43|0.00|0.00|21688.55
"1579957827"|0.00|8839.10|0.00|39348.01|0.00|0.00
"1577743398"|5676.10|0.00|0.00|0.00|525327.91|0.00
"1571534568"|15023.31|0.00|269625.65|0.00|0.00|0.00
"1571857880"|1979.56|2480.14|0.00|0.00|0.00|0.00
"1572442878"|1979.56|0.00|125608.16|0.00|0.00|0.00
"1571687648"|7839.43|0.00|442570.53|0.00|0.00|0.00
"1572010377"|34501.95|0.00|0.00|0.00|0.00|0.00
"1578122365"|6901.91|16321.13|0.00|0.00|0.00|0.00
"1581401234"|1979.56|6182.56|0.00|0.00|0.00|0.00
"1579516201"|5279.95|14389.92|0.00|0.00|0.00|0.00
"1572090863"|5814.95|0.00|42144.25|0.00|0.00|0.00
"1573095013"|1979.56|0.00|0.00|0.00|0.00|0.00
"1571938060"|1979.56|0.00|0.00|0.00|0.00|0.00
"1572498626"|1979.56|0.00|0.00|0.00|0.00|0.00
"1571781774"|1979.56|0.00|564673.31|0.00|0.00|0.00
"1572048137"|1979.56|0.00|0.00|0.00|0.00|0.00
"1578091504"|1979.57|0.00|0.00|0.00|0.00|0.00
"1572339940"|5795.23|0.00|183150.24|0.00|0.00|0.00
"1572349922"|16783.03|0.00|0.00|0.00|0.00|0.00
"1579563672"|7159.56|7948.99|0.00|0.00|0.00|0.00
"1572688688"|0.00|16051.56|0.00|302909.80|0.00|0.00
"1572278168"|3464.23|0.00|0.00|0.00|0.00|0.00
"1579975881"|20294.05|0.00|0.00|64377.28|0.00|0.00
"1579166663"|0.00|59631.64|0.00|0.00|0.00|0.00
"1582225749"|40727.94|0.00|0.00|0.00|0.00|0.00
"1572256174"|48069.21|0.00|0.00|28126.95|0.00|0.00
"1579988079"|0.00|29157.41|0.00|0.00|0.00|0.00
"1579323697"|60825.61|32629.92|0.00|0.00|0.00|0.00
"1579984367"|21524.74|0.00|0.00|32350.40|0.00|0.00
"1572219589"|27572.16|0.00|0.00|0.00|0.00|0.00
"1579208061"|70429.78|0.00|0.00|0.00|0.00|0.00
"1579417155"|35872.95|0.00|0.00|0.00|0.00|0.00
"1578815106"|0.00|378896.36|0.00|0.00|0.00|0.00
"1572263201"|60187.48|83532.33|0.00|0.00|0.00|0.00
"1571865345"|14062.14|30773.01|0.00|0.00|0.00|0.00
"1572547429"|64661.94|0.00|0.00|0.00|0.00|0.00
"1572771684"|7269.43|0.00|0.00|0.00|0.00|0.00
"1579641739"|0.00|34868.50|0.00|0.00|0.00|0.00
"1580153850"|14007.48|11007.90|0.00|0.00|0.00|0.00
"1572223724"|16586.14|0.00|0.00|0.00|0.00|0.00
"1572133497"|46132.49|0.00|0.00|0.00|0.00|0.00
"1579350445"|17204.58|16082.82|0.00|0.00|0.00|0.00
"1581889770"|14522.22|14552.88|0.00|0.00|0.00|0.00
"1571667770"|7477.76|0.00|109990.75|0.00|442977.61|0.00
"1571722617"|10413.45|0.00|13965.13|0.00|0.00|0.00
"1572659538"|13301.19|12716.90|0.00|0.00|0.00|0.00
"1571889113"|2008.32|2029.04|0.00|0.00|0.00|0.00
"1578998185"|34221.65|0.00|304710.38|0.00|0.00|0.00
"1572186498"|0.00|11234.80|0.00|0.00|0.00|0.00
"1572425745"|32620.12|0.00|343523.45|0.00|0.00|0.00
"1572147022"|168530.38|0.00|0.00|0.00|0.00|0.00
"1571937637"|0.00|15473.31|364793.92|0.00|0.00|0.00
"1572836443"|7540.45|6111.18|0.00|0.00|0.00|0.00
"1578310360"|15710.73|0.00|0.00|0.00|0.00|0.00
"1580943017"|20512.03|25511.90|0.00|0.00|0.00|0.00
"1579472399"|30260.13|0.00|0.00|0.00|0.00|0.00
"1580061364"|30846.08|0.00|0.00|150609.24|0.00|0.00
"1571877574"|195876.13|0.00|0.00|0.00|0.00|0.00
"1571708042"|46868.43|0.00|0.00|0.00|0.00|0.00
"1572296531"|33018.62|0.00|0.00|0.00|0.00|0.00
"1580684715"|1979.56|6977.94|0.00|0.00|0.00|0.00
"1581966818"|9137.85|2182.91|0.00|0.00|0.00|0.00
"1572303109"|4696.23|0.00|0.00|0.00|0.00|0.00
"1571712901"|0.00|79633.30|0.00|0.00|276524.29|0.00
"1579823317"|13032.74|0.00|247550.48|0.00|0.00|0.00
"1578397944"|347.05|0.00|0.00|0.00|0.00|0.00
"1579976807"|1119.04|1188.29|0.00|0.00|0.00|0.00
"1579575074"|11159.58|200.00|0.00|0.00|0.00|0.00
"1579319802"|10093.58|0.00|0.00|0.00|0.00|0.00
"1572844235"|27796.57|0.00|155655.38|0.00|0.00|0.00
"1572279568"|140.00|409.72|0.00|0.00|0.00|202934.22
"1572699658"|560.16|0.00|0.00|0.00|0.00|0.00
"1571598248"|0.24|38371.73|0.00|0.00|0.00|0.00
"1572019504"|0.00|3727.95|0.00|0.00|0.00|0.00
"1582580662"|0.00|578.71|0.00|199736.68|0.00|0.00
"1572280019"|1377.22|3846.92|0.00|0.00|787419.76|0.00
"1572545043"|0.00|5614.47|0.00|6253441.09|0.00|0.00
"1572963831"|0.00|3145.10|0.00|0.00|0.00|0.00
"1577728091"|0.00|7916.71|0.00|0.00|0.00|0.00
"1579884666"|0.00|18017.23|0.00|190527.89|0.00|0.00
"1572865494"|0.00|17489.21|0.00|0.00|0.00|0.00
"1572190969"|0.00|35429.60|0.00|0.00|0.00|0.00
"1571584471"|0.00|50458.63|0.00|0.00|0.00|0.00
"1581245122"|49223.50|64174.03|0.00|0.00|0.00|0.00
"1578768966"|18561.18|23249.40|0.00|90697.07|0.00|0.00
"1571705735"|0.00|29991.27|0.00|160844.18|0.00|0.00
"1580958286"|0.00|23118.80|0.00|165433.34|0.00|0.00
"1572215931"|0.00|14778.36|0.00|118631.29|0.00|0.00
"1579239714"|0.00|2089.04|0.00|0.00|0.00|0.00
"1578209841"|0.00|15644.64|379392.67|0.00|0.00|0.00
"1572444167"|0.00|16870.39|0.00|0.00|0.00|0.00
"1579496687"|0.00|26560.21|0.00|0.00|0.00|0.00
"1580076764"|0.00|13671.21|0.00|0.00|0.00|0.00
"1571660340"|0.00|12203.61|0.00|0.00|0.00|0.00
"1579255391"|0.00|12840.27|0.00|0.00|2871675.76|0.00
"1572068052"|0.00|31144.80|46301.81|0.00|0.00|0.00
"1572878191"|0.00|3248.17|0.00|0.00|0.00|0.00
"1571924862"|0.00|5940.56|1139378.59|0.00|0.00|0.00
"1571666165"|0.00|4341.16|0.00|0.00|0.00|0.00
"1572419609"|0.00|4466.90|0.00|0.00|0.00|0.00
"1572834334"|0.00|5757.28|84202.50|0.00|0.00|0.00
"1580341252"|0.00|3230.75|0.00|0.00|0.00|0.00
"1572806672"|3006.61|4131.35|0.00|0.00|0.00|0.00
"1571934597"|0.00|2029.04|0.00|0.00|0.00|0.00
"1572858905"|0.00|7199.37|128491.80|0.00|0.00|0.00
"1572977983"|0.00|2029.04|0.00|0.00|0.00|0.00
"1572834186"|0.00|5670.70|0.00|0.00|0.00|0.00
"1571561945"|0.00|25608.88|503515.30|0.00|0.00|0.00
"1572141112"|5672.30|2029.04|0.00|0.00|0.00|0.00
"1578889347"|3959.12|2029.04|0.00|0.00|0.00|0.00
"1571694574"|0.00|25044.43|31130.85|0.00|0.00|0.00
"1572955119"|0.00|3507.90|0.00|0.00|0.00|0.00
"1571619063"|0.00|2029.04|115166.04|0.00|0.00|0.00
"1572767911"|0.00|27131.81|179393.52|0.00|0.00|60194.46
"1573091099"|0.00|22057.09|0.00|0.00|1587637.97|0.00
"1572493648"|0.00|2318.87|0.00|149526.64|0.00|0.00
"1579258120"|0.00|4989.86|106443.86|0.00|0.00|0.00
"1571626199"|0.00|13308.51|0.00|0.00|0.00|0.00
"1572649411"|0.00|2868.33|0.00|0.00|0.00|0.00
"1573014412"|0.00|10281.93|202920.74|0.00|0.00|0.00
"1571555659"|1237.22|2029.04|0.00|0.00|0.00|0.00
"1571886506"|0.00|2029.04|0.00|0.00|0.00|0.00
"1580484996"|0.00|4444.57|0.00|0.00|0.00|0.00
"1580064195"|2415.88|2029.04|0.00|0.00|0.00|0.00
"1571824326"|1237.22|13203.94|0.00|0.00|0.00|0.00
"1571884581"|0.00|2029.04|0.00|0.00|0.00|0.00
"1571544282"|0.00|2029.04|0.00|0.00|0.00|0.00
"1572040535"|0.00|27044.21|0.00|1941.85|0.00|0.00
"1578577294"|0.00|18224.33|93465.39|0.00|0.00|0.00
"1571579338"|0.00|22365.75|0.00|0.00|0.00|0.00
"1571931377"|66806.58|25881.20|0.00|0.00|0.00|0.00
"1572228760"|0.00|26191.67|0.00|0.00|0.00|0.00
"1580116356"|0.00|26656.92|405070.36|0.00|0.00|0.00
"1579280081"|0.00|26644.00|0.00|0.00|0.00|0.00
"1572859310"|0.00|22169.26|302488.13|0.00|0.00|0.00
"1571722589"|42644.16|35025.56|0.00|0.00|0.00|0.00
"1580071416"|15590.51|15659.97|0.00|433885.31|0.00|0.00
"1572441096"|16992.84|15284.33|0.00|0.00|0.00|0.00
"1581096567"|8133.48|14232.66|0.00|0.00|0.00|0.00
"1579300349"|0.00|14544.94|0.00|0.00|0.00|0.00
"1579688607"|0.00|26929.56|0.00|0.00|0.00|0.00
"1572505714"|0.00|53065.90|311554.43|0.00|0.00|0.00
"1581600947"|0.00|60142.27|0.00|0.00|0.00|0.00
"1580444604"|0.00|133039.91|0.00|0.00|0.00|0.00
"1572581230"|77805.98|53193.03|0.00|0.00|0.00|0.00
"1571538223"|0.00|7623.31|514396.95|0.00|0.00|51383.68
"1581640209"|6492.80|4756.09|0.00|0.00|0.00|0.00
"1572244817"|1957.50|0.00|0.00|0.00|0.00|0.00
"1573029169"|0.00|10243.51|122014.78|0.00|0.00|0.00
"1573073776"|0.00|1113.50|0.00|0.00|0.00|0.00
"1572542812"|0.00|1172.94|600000.00|0.00|0.00|0.00
"1581012608"|58377.50|0.00|0.00|0.00|0.00|0.00
"1572649399"|58620.03|0.00|368469.54|0.00|0.00|0.00
"1572139568"|3464.23|32298.48|0.00|0.00|0.00|0.00
"1579660301"|51203.50|0.00|0.00|0.00|0.00|0.00
"1572279288"|115333.04|59064.59|0.00|1235887.14|0.00|0.00
"1581990126"|3775.37|0.00|0.00|0.00|0.00|0.00
"1572748696"|29800.70|247.44|0.00|0.00|0.00|0.00
"1581056152"|3180.11|0.00|0.00|0.00|0.00|0.00
"1571980358"|6107.77|0.00|348962.90|0.00|0.00|0.00
"1578676340"|1113.50|0.00|0.00|0.00|0.00|0.00
"1571692740"|8059.68|0.00|0.00|0.00|0.00|0.00
"1579971659"|113513.12|109957.64|0.00|0.00|0.00|0.00
"1577882066"|2505.62|0.00|0.00|0.00|0.00|0.00
"1571556080"|1113.50|0.00|0.00|0.00|0.00|0.00
"1572462740"|25132.48|0.00|0.00|639830.27|0.00|0.00
"1578044132"|16556.89|0.00|0.00|0.00|0.00|0.00
"1571562410"|1113.50|0.00|0.00|0.00|0.00|0.00
"1577677928"|3416.29|0.00|0.00|209867.25|0.00|0.00
"1572977351"|1113.50|0.00|0.00|0.00|0.00|0.00
"1572054215"|7472.62|0.00|0.00|0.00|0.00|0.00
"1577750787"|129593.88|0.00|0.00|501810.17|0.00|0.00
"1579855591"|39541.55|32128.39|0.00|0.00|0.00|0.00
"1572785181"|1113.50|0.00|0.00|0.00|0.00|0.00
"1572205553"|1237.22|0.00|0.00|0.00|0.00|0.00
"1571941797"|10567.06|0.00|147687.76|0.00|0.00|0.00
"1571533435"|0.00|13506.70|0.00|0.00|0.00|0.00
"1571814794"|0.00|20532.76|0.00|0.00|0.00|0.00
"1571605073"|0.00|10582.01|0.00|0.00|0.00|0.00
"1571850099"|1237.22|1286.71|0.00|0.00|0.00|0.00
"1571975378"|29807.11|0.00|0.00|290488.17|0.00|0.00
"1581289500"|1237.22|1237.22|0.00|0.00|0.00|0.00
"1580800086"|1237.22|0.00|0.00|0.00|0.00|0.00
"1581227959"|1237.22|1237.22|0.00|0.00|0.00|0.00
"1580879561"|1237.22|1237.22|0.00|0.00|0.00|0.00
"1579369145"|1237.22|0.00|0.00|0.00|0.00|0.00
"1572354490"|1237.22|0.00|0.00|0.00|0.00|0.00
"1580553306"|1237.22|1286.71|0.00|0.00|0.00|0.00
"1572972181"|15883.21|0.00|0.00|0.00|0.00|0.00
"1571855236"|1237.22|1286.71|0.00|0.00|0.00|0.00
"1572539227"|1237.22|166.43|0.00|0.00|0.00|0.00
"1580321397"|1237.22|0.00|0.00|0.00|0.00|0.00
"1572491032"|1237.22|2439.51|0.00|0.00|0.00|0.00
"1572993898"|1237.22|1286.71|0.00|0.00|0.00|0.00
"1581148179"|1237.22|0.00|0.00|0.00|0.00|0.00
"1571843223"|1237.22|0.00|0.00|0.00|0.00|0.00
"1572228199"|1237.22|0.00|0.00|0.00|0.00|0.00
"1578625545"|1237.22|39039.79|0.00|0.00|0.00|0.00
"1572041534"|1237.22|1237.22|0.00|0.00|0.00|0.00
"1572280564"|88444.04|0.00|107988.33|0.00|0.00|0.00
"1572601852"|0.00|16814.16|0.00|151502.77|0.00|0.00
"1572460651"|23884.02|16303.19|0.00|0.00|0.00|0.00
"1581339399"|0.00|223967.29|0.00|0.00|0.00|0.00
"1571823450"|0.00|159748.69|0.00|0.00|0.00|0.00
"1578382922"|13363.23|0.00|215027.19|0.00|0.00|0.00
"1572909242"|1237.22|0.00|0.00|0.00|0.00|0.00
"1578481355"|35928.30|4639.52|0.00|0.00|0.00|0.00
"1572281942"|0.00|6631.56|189218.07|0.00|0.00|0.00
"1581106898"|1237.22|1286.71|0.00|0.00|0.00|0.00
"1572841726"|1237.22|1286.71|0.00|0.00|0.00|0.00
"1571954029"|1237.22|0.00|0.00|0.00|0.00|0.00
"1571679873"|1237.22|0.00|0.00|276339.93|0.00|0.00
"1579144891"|222523.00|0.00|0.00|0.00|0.00|0.00
"1571699640"|1237.22|52153.83|0.00|0.00|0.00|0.00
"1571534854"|14093.60|0.00|0.00|0.00|0.00|0.00
"1571988736"|11197.94|0.00|0.00|0.00|0.00|0.00
"1571789229"|1237.22|0.00|0.00|0.00|0.00|0.00
"1571617354"|0.00|44725.58|0.00|196472.36|1410726.54|0.00
"1572404419"|1237.22|14816.38|0.00|0.00|0.00|0.00
"1581203942"|1237.22|14855.91|0.00|0.00|0.00|0.00
"1572077656"|13407.19|0.00|0.00|0.00|0.00|0.00
"1572948948"|0.00|26483.07|128313.79|0.00|0.00|0.00
"1572866034"|0.00|23550.61|0.00|0.00|0.00|0.00
"1580431427"|50770.26|0.00|0.00|0.00|0.00|0.00
"1571914418"|33241.28|17894.03|464151.65|0.00|0.00|0.00
"1581125611"|28714.88|0.00|0.00|0.00|0.00|0.00
"1581409924"|21665.88|0.00|0.00|0.00|0.00|0.00
"1580879369"|16298.18|16146.75|0.00|0.00|0.00|0.00
"1572178933"|33599.78|0.00|0.00|0.00|0.00|0.00
"1571540525"|2721.89|5789.83|0.00|0.00|0.00|0.00
"1572827501"|1732.11|2721.89|0.00|0.00|0.00|0.00
"1572053742"|15878.95|16175.26|0.00|0.00|0.00|0.00
"1581496617"|9144.06|3625.62|0.00|0.00|0.00|0.00
"1572307660"|13368.21|4540.06|0.00|0.00|0.00|0.00
"1572999524"|5443.78|0.00|0.00|0.00|0.00|0.00
"1580943751"|2721.89|2721.89|0.00|0.00|0.00|0.00
"1572448796"|26270.84|0.00|0.00|0.00|0.00|0.00
"1572044498"|0.00|23808.03|290115.10|0.00|0.00|0.00
"1580102592"|14830.17|0.00|0.00|0.00|0.00|0.00
"1572267050"|23609.06|0.00|7095.65|0.00|0.00|0.00
"1581100122"|16768.42|16736.46|0.00|0.00|0.00|0.00
"1579352748"|14929.35|10019.94|0.00|0.00|0.00|0.00
"1579261222"|15837.41|0.00|72165.84|0.00|0.00|0.00
"1580844330"|16732.78|0.00|0.00|0.00|0.00|0.00
"1578863259"|13708.00|2721.89|0.00|0.00|0.00|0.00
"1581143141"|18220.61|18414.99|0.00|0.00|0.00|0.00
"1581270345"|26004.13|0.00|0.00|0.00|0.00|0.00
"1580526881"|16373.83|16917.85|0.00|0.00|0.00|0.00
"1580074278"|20613.72|0.00|0.00|0.00|0.00|0.00
"1579232019"|4968.06|0.00|0.00|0.00|0.00|0.00
"1579634400"|0.00|35451.61|0.00|0.00|0.00|0.00
"1573044987"|30032.42|0.00|0.00|0.00|0.00|0.00
"1572497863"|0.00|32616.33|0.00|0.00|0.00|0.00
"1572340643"|46002.53|0.00|0.00|0.00|0.00|0.00
"1572997019"|15438.71|0.00|0.00|15400.41|0.00|0.00
"1572941483"|33546.04|0.00|405845.70|0.00|0.00|0.00
"1572079636"|17239.67|0.00|394826.73|0.00|0.00|0.00
"1572347868"|9781.13|0.00|0.00|0.00|0.00|0.00
"1572208453"|7068.71|4577.73|0.00|0.00|0.00|0.00
"1571875998"|44901.75|24758.93|0.00|0.00|0.00|0.00
"1572846561"|12767.41|11030.22|0.00|0.00|0.00|0.00
"1579266614"|32249.87|0.00|0.00|0.00|0.00|0.00
"1577626138"|21733.55|13542.70|0.00|0.00|0.00|0.00
"1572685017"|16964.44|17903.49|0.00|0.00|0.00|0.00
"1579944327"|3264.51|2998.39|0.00|0.00|0.00|0.00
"1581083908"|14361.89|14687.70|0.00|0.00|0.00|0.00
"1579893966"|18959.21|0.00|0.00|0.00|0.00|281276.97
"1572783685"|0.00|14721.92|125729.27|0.00|0.00|0.00
"1572197490"|20715.13|0.00|0.00|0.00|0.00|0.00
"1579926978"|24999.18|0.00|26471.73|0.00|0.00|0.00
"1572894735"|16093.39|17009.15|0.00|0.00|0.00|0.00
"1572742410"|2721.89|2455.59|0.00|0.00|0.00|0.00
"1572193871"|23088.94|0.00|0.00|0.00|0.00|0.00
"1579910268"|47360.53|43268.38|0.00|0.00|0.00|0.00
"1571675482"|11837.95|14972.01|0.00|0.00|0.00|0.00
"1572144890"|5466.89|0.00|0.00|0.00|0.00|0.00
"1580063589"|0.00|3938.49|167941.98|0.00|0.00|0.00
"1572585564"|0.00|24260.35|0.00|0.00|0.00|0.00
"1577700608"|100.00|2275.99|0.00|0.00|0.00|0.00
"1577682862"|92859.52|0.00|0.00|0.00|0.00|0.00
"1578454482"|0.00|1484.67|260846.96|0.00|0.00|0.00
"1579364391"|0.00|8335.34|0.00|0.00|0.00|0.00
"1581751358"|0.00|15399.28|202284.28|0.00|0.00|0.00
"1573058728"|18427.55|0.00|74663.19|0.00|0.00|0.00
"1572214330"|0.00|7432.10|395332.27|0.00|0.00|0.00
"1572893578"|0.00|15407.47|142203.04|0.00|0.00|0.00
"1572828507"|1484.67|0.00|0.00|0.00|0.00|0.00
"1571737752"|9458.00|0.00|0.00|260269.40|0.00|0.00
"1578122750"|0.00|1484.67|192090.42|0.00|0.00|0.00
"1577773320"|3314.67|47408.03|126067.57|0.00|0.00|0.00
"1579852559"|0.00|21362.36|173860.44|0.00|0.00|0.00
"1580396603"|0.00|23304.12|0.00|154023.65|0.00|0.00
"1579359641"|36002.13|30524.41|0.00|0.00|0.00|0.00
"1572035060"|32653.86|0.00|0.00|0.00|0.00|0.00
"1582037567"|17807.39|0.00|0.00|0.00|0.00|0.00
"1580348990"|23622.65|0.00|0.00|0.00|0.00|0.00
"1577672252"|29208.98|0.00|0.00|0.00|0.00|0.00
"1572634635"|29533.81|0.00|0.00|0.00|0.00|0.00
"1572219619"|34315.68|0.00|0.00|0.00|0.00|0.00
"1572230640"|0.00|16052.80|0.00|0.00|0.00|0.00
"1572896331"|0.00|29083.40|0.00|0.00|0.00|0.00
"1579981901"|0.00|15134.67|46048.33|0.00|0.00|0.00
"1580289541"|0.00|1484.67|474527.10|0.00|0.00|0.00
"1571974861"|8532.67|0.00|0.00|0.00|281501.60|0.00
"1580840258"|0.00|12121.89|0.00|0.00|0.00|0.00
"1572554511"|1484.67|0.00|0.00|60099.15|0.00|0.00
"1571535768"|1484.67|0.00|31975.91|0.00|0.00|0.00
"1572108571"|1484.67|0.00|0.00|0.00|0.00|0.00
"1579206111"|0.00|2553.44|0.00|88214.92|0.00|0.00
"1579222703"|0.00|12346.88|192193.80|0.00|0.00|0.00
"1578344080"|4644.56|0.00|0.00|137865.03|0.00|0.00
"1578958697"|7136.53|16147.30|0.00|0.00|0.00|0.00
"1572581452"|0.00|19281.58|257135.80|0.00|0.00|0.00
"1572182769"|1484.67|0.00|98219.03|0.00|0.00|0.00
"1572163747"|1484.67|0.00|66691.52|0.00|0.00|0.00
"1579221500"|0.00|1000.00|401393.54|0.00|0.00|0.00
"1571771130"|3464.23|3474.45|0.00|0.00|0.00|0.00
"1571679266"|0.00|747.44|0.00|0.00|0.00|0.00
"1579370048"|0.00|500.00|118135.38|0.00|0.00|0.00
"1577677643"|500.00|0.00|0.00|23583.63|0.00|0.00
"1572477200"|17071.66|16083.46|0.00|0.00|0.00|0.00
"1572157553"|2980.20|0.00|0.00|0.00|0.00|23186.09
"1577602047"|0.00|21329.59|96551.87|0.00|0.00|0.00
"1579642622"|13656.56|0.00|0.00|0.00|0.00|0.00
"1573044170"|20414.65|0.00|0.00|0.00|0.00|0.00
"1571951084"|32582.30|0.00|0.00|0.00|0.00|0.00
"1580984473"|31909.57|0.00|0.00|0.00|0.00|0.00
"1571538691"|15945.22|0.00|0.00|0.00|0.00|0.00
"1572148646"|9621.53|0.00|430898.17|0.00|0.00|0.00
"1572607783"|38099.24|0.00|0.00|0.00|0.00|0.00
"1572076695"|20170.61|22332.88|0.00|311398.78|0.00|0.00
"1578690599"|0.00|4299.95|0.00|0.00|0.00|0.00
"1580074446"|10538.99|9113.11|0.00|10009.87|0.00|0.00
"1572286402"|5644.02|0.00|0.00|148788.39|0.00|0.00
"1571770503"|3547.39|0.00|0.00|0.00|0.00|0.00
"1571816872"|271.94|41012.19|0.00|0.00|0.00|0.00
"1571928297"|190482.66|13409.69|0.00|0.00|0.00|0.00
"1580458522"|3898.00|10725.35|0.00|0.00|0.00|0.00
"1571692531"|21380.09|678.48|0.00|0.00|767765.56|0.00
"1577844903"|0.00|6276.58|0.00|0.00|0.00|0.00
"1580658997"|0.00|300.64|0.00|0.00|0.00|0.00
"1572279869"|9802.00|5301.34|538865.61|0.00|0.00|0.00
"1572158725"|12749.20|13863.27|0.00|114044.32|0.00|0.00
"1572380226"|0.00|271.94|221702.52|0.00|0.00|0.00
"1571958789"|20871.94|12980.00|0.00|0.00|0.00|0.00
"1572281166"|0.00|8447.68|0.00|0.00|0.00|0.00
"1572398049"|68148.26|0.00|230874.55|0.00|0.00|0.00
"1571666274"|0.00|18771.50|0.00|0.00|0.00|0.00
"1571995736"|8489.98|12284.21|0.00|0.00|0.00|0.00
"1572636906"|0.00|4426.97|55016.54|0.00|0.00|0.00
"1572278237"|0.00|14637.45|0.00|31868.29|293382.93|0.00
"1580652714"|12467.22|0.00|211586.79|0.00|0.00|0.00
"1571810022"|11297.90|0.00|0.00|0.00|201292.68|0.00
"1580106602"|10344.00|0.00|0.00|0.00|0.00|0.00
"1571699808"|65538.58|7208.25|0.00|0.00|0.00|0.00
"1572648409"|12446.44|0.00|0.00|0.00|0.00|0.00
"1571732689"|28232.01|27890.74|0.00|0.00|0.00|0.00
"1572896265"|54258.93|38522.79|0.00|0.00|0.00|0.00
"1572325537"|130638.74|0.00|0.00|126257.34|0.00|0.00
"1572808613"|72220.96|112428.11|0.00|0.00|0.00|0.00
"1571773689"|42192.70|6436.45|0.00|0.00|0.00|0.00
"1571891491"|218448.47|0.00|0.00|32148.22|0.00|0.00
"1571667833"|0.00|12117.34|0.00|0.00|0.00|0.00
"1571875280"|0.00|247.44|0.00|0.00|0.00|0.00
"1571609545"|32489.78|247.44|0.00|0.00|0.00|0.00
"1572279428"|0.00|2227.18|0.00|0.00|0.00|0.00
"1580757104"|0.00|47820.46|0.00|0.00|0.00|0.00
"1572503413"|0.00|14563.99|216100.00|0.00|0.00|0.00
"1571691373"|195.31|247.44|0.00|0.00|0.00|0.00
"1571816108"|20096.00|20458.44|0.00|0.00|0.00|0.00
"1571779869"|35140.16|11956.28|0.00|0.00|0.00|0.00
"1571618578"|0.00|5019.10|0.00|0.00|0.00|0.00
"1579940309"|0.00|1186.94|0.00|0.00|0.00|0.00
"1571651779"|0.00|14260.12|0.00|0.00|249998.81|0.00
"1571575480"|0.00|6548.07|0.00|0.00|0.00|0.00
"1571579462"|0.00|5433.76|0.00|0.00|407439.42|0.00
"1571711908"|0.00|10993.00|0.00|0.00|0.00|0.00
"1571535839"|0.00|2848.22|0.00|0.00|0.00|0.00
"1577746684"|0.00|4937.39|0.00|0.00|0.00|0.00
"1572882102"|44109.20|0.00|0.00|0.00|0.00|0.00
"1571926468"|2803.55|0.00|0.00|2115.29|0.00|0.00
"1579369270"|247.44|0.00|0.00|106830.01|0.00|0.00
"1571544351"|527.44|0.00|0.00|0.00|109483.76|0.00
"1580676116"|0.00|4167.72|0.00|101990.58|0.00|0.00
"1572278430"|540.30|1290.99|0.00|0.00|0.00|0.00
"1571813561"|9298.25|0.00|609188.08|0.00|0.00|0.00
"1578888179"|0.00|247.44|59435.22|0.00|747691.13|0.00
"1580120228"|247.44|0.00|0.00|0.00|0.00|0.00
"1580439328"|247.44|0.00|0.00|0.00|0.00|0.00
"1571696252"|13906.76|13796.39|0.00|0.00|0.00|0.00
"1579276485"|5279.94|67515.27|0.00|0.00|0.00|0.00
"1579888128"|40332.00|273.78|0.00|0.00|0.00|0.00
"1571579206"|3109.61|0.00|153813.96|0.00|0.00|0.00
"1571766523"|10395.48|0.00|0.00|0.00|0.00|0.00
"1581236674"|65323.25|200829.22|0.00|0.00|0.00|0.00
"1571738206"|16534.62|0.00|0.00|0.00|0.00|0.00
"1571787022"|0.00|10327.09|0.00|0.00|0.00|0.00
"1571608037"|1787.50|15371.21|0.00|0.00|0.00|0.00
"1571795657"|6087.58|0.00|0.00|0.00|0.00|0.00
"1571586563"|0.00|2845.61|0.00|0.00|0.00|0.00
"1579223465"|52982.48|0.00|212990.04|0.00|0.00|0.00
"1571813889"|0.00|7632.82|0.00|0.00|0.00|0.00
"1572239028"|4454.01|13368.40|0.00|0.00|0.00|0.00
"1571723497"|2845.61|0.00|0.00|0.00|0.00|0.00
"1578624297"|10048.00|10323.00|0.00|0.00|0.00|0.00
"1572501254"|3959.12|0.00|0.00|0.00|0.00|0.00
"1571839898"|12025.70|0.00|262598.69|0.00|0.00|23186.33
"1572112443"|9552.28|0.00|98710.23|0.00|0.00|0.00
"1572554044"|0.00|14113.81|239700.55|0.00|0.00|0.00
"1580769679"|91336.33|0.00|0.00|0.00|0.00|0.00
"1571591359"|6527.06|0.00|0.00|0.00|0.00|0.00
"1571821470"|8699.84|46104.57|0.00|0.00|0.00|0.00
"1581284606"|8116.72|4057.85|0.00|0.00|0.00|0.00
"1579049167"|37715.56|0.00|0.00|0.00|0.00|0.00
"1572076769"|9052.33|0.00|0.00|0.00|0.00|0.00
"1571660444"|11241.76|0.00|0.00|0.00|0.00|0.00
"1579350350"|20720.73|27327.16|0.00|0.00|0.00|0.00
