"NEW_BP"|"MONTO_LPS"|"FECHA_TRANSACCION"|"CANAL"
"1571788562"|61758.50|2024-06-15|"CREDITO CUENTA"
"1571788562"|5187.00|2024-05-14|"CREDITO CUENTA"
"1571788562"|2715.90|2024-05-24|"CREDITO CUENTA"
"1571788562"|14814.00|2024-06-18|"CREDITO CUENTA"
"1577670900"|2469.06|2024-05-04|"CREDITO CUENTA"
"1572161524"|1013.00|2024-06-08|"CREDITO CUENTA"
"1580951922"|4937.58|2024-05-30|"CREDITO CUENTA"
"1580951922"|2470.34|2024-06-17|"CREDITO CUENTA"
"1580951922"|36904.00|2024-06-20|"CREDITO CUENTA"
"1572192328"|5151.96|2024-05-12|"CREDITO CUENTA"
"1578480533"|19752.00|2024-05-07|"CREDITO CUENTA"
"1572456093"|21279.14|2024-05-01|"CREDITO CUENTA"
"1573037872"|700.00|2024-05-11|"CREDITO CUENTA"
"1579293979"|2515.33|2024-05-25|"CREDITO CUENTA"
"1579293979"|3506.26|2024-06-21|"CREDITO CUENTA"
"1579293979"|2100.62|2024-06-28|"CREDITO CUENTA"
"1579293979"|3505.98|2024-05-06|"CREDITO CUENTA"
"1579293979"|3012.18|2024-05-17|"CREDITO CUENTA"
"1579293979"|3505.98|2024-05-31|"CREDITO CUENTA"
"1579293979"|1000.96|2024-05-13|"CREDITO CUENTA"
"1572648710"|30019.09|2024-05-27|"CREDITO CUENTA"
"1572648710"|100018.70|2024-06-04|"CREDITO CUENTA"
"1573035681"|5976.07|2024-05-18|"CREDITO CUENTA"
"1573035681"|6617.05|2024-05-25|"CREDITO CUENTA"
"1573035681"|5359.21|2024-05-13|"CREDITO CUENTA"
"1573035681"|12343.35|2024-06-03|"CREDITO CUENTA"
"1573035681"|7211.35|2024-06-13|"CREDITO CUENTA"
"1573035681"|4694.75|2024-06-19|"CREDITO CUENTA"
"1581013442"|24730.00|2024-06-29|"CREDITO CUENTA"
"1581013442"|16912.65|2024-05-06|"CREDITO CUENTA"
"1581013442"|18517.50|2024-05-12|"CREDITO CUENTA"
"1581013442"|15060.90|2024-05-17|"CREDITO CUENTA"
"1581013442"|14418.96|2024-05-20|"CREDITO CUENTA"
"1581013442"|12345.00|2024-05-24|"CREDITO CUENTA"
"1581013442"|17283.00|2024-05-18|"CREDITO CUENTA"
"1581013442"|6172.50|2024-06-01|"CREDITO CUENTA"
"1581013442"|568.10|2024-06-16|"CREDITO CUENTA"
"1581013442"|9880.00|2024-06-16|"CREDITO CUENTA"
"1581013442"|11238.50|2024-06-17|"CREDITO CUENTA"
"1581013442"|19042.10|2024-06-24|"CREDITO CUENTA"
"1572100037"|24703.40|2024-06-16|"CREDITO CUENTA"
"1580796467"|22198.86|2024-05-16|"CREDITO CUENTA"
"1579412848"|3264.36|2024-06-24|"CREDITO CUENTA"
"1579412848"|1359.05|2024-06-18|"CREDITO CUENTA"
"1572503419"|8610.00|2024-06-01|"CREDITO CUENTA"
"1581224721"|1976.00|2024-05-10|"CREDITO CUENTA"
"1579390225"|739.92|2024-05-18|"CREDITO CUENTA"
"1579390225"|1233.30|2024-05-15|"CREDITO CUENTA"
"1581278379"|1219.50|2024-05-07|"CREDITO CUENTA"
"1581914128"|4000.00|2024-06-08|"CREDITO CUENTA"
"1581891000"|3481.00|2024-06-03|"CREDITO CUENTA"
"1581891000"|3506.00|2024-06-09|"CREDITO CUENTA"
"1571872073"|2469.00|2024-06-09|"CREDITO CUENTA"
"1571872073"|7159.70|2024-05-29|"CREDITO CUENTA"
"1571872073"|7999.90|2024-05-01|"CREDITO CUENTA"
"1571872073"|10000.06|2024-05-02|"CREDITO CUENTA"
"1571872073"|11112.97|2024-05-10|"CREDITO CUENTA"
"1571872073"|17039.20|2024-05-20|"CREDITO CUENTA"
"1571872073"|15499.92|2024-05-22|"CREDITO CUENTA"
"1571872073"|6172.50|2024-05-25|"CREDITO CUENTA"
"1572694450"|12286.65|2024-05-12|"CREDITO CUENTA"
"1578165946"|2469.68|2024-05-12|"CREDITO CUENTA"
"1578165946"|1728.62|2024-05-19|"CREDITO CUENTA"
"1572671826"|11605.99|2024-05-22|"CREDITO CUENTA"
"1571823776"|49380.00|2024-06-08|"CREDITO CUENTA"
"1581345727"|2493.69|2024-05-31|"CREDITO CUENTA"
"1581345727"|1769.00|2024-05-24|"CREDITO CUENTA"
"1581059488"|2895.11|2024-06-30|"CREDITO CUENTA"
"1581059488"|1500.09|2024-05-29|"CREDITO CUENTA"
"1581059488"|2395.59|2024-05-10|"CREDITO CUENTA"
"1581059488"|2221.87|2024-06-06|"CREDITO CUENTA"
"1581059488"|1160.43|2024-06-09|"CREDITO CUENTA"
"1581059488"|2148.08|2024-05-05|"CREDITO CUENTA"
"1581059488"|3500.02|2024-06-05|"CREDITO CUENTA"
"1572828202"|37035.75|2024-05-26|"CREDITO CUENTA"
"1572483604"|11011.34|2024-06-15|"CREDITO CUENTA"
"1578926799"|1234.50|2024-05-19|"CREDITO CUENTA"
"1578926799"|2469.00|2024-05-31|"CREDITO CUENTA"
"1571766259"|814.92|2024-05-19|"CREDITO CUENTA"
"1580884706"|1000.00|2024-06-23|"CREDITO CUENTA"
"1580884706"|13086.97|2024-05-23|"CREDITO CUENTA"
"1572829609"|2966.69|2024-06-21|"CREDITO CUENTA"
"1579351373"|2300.00|2024-05-12|"CREDITO CUENTA"
"1579351373"|25000.00|2024-06-03|"CREDITO CUENTA"
"1579351373"|7409.00|2024-05-22|"CREDITO CUENTA"
"1579351373"|1235.00|2024-05-20|"CREDITO CUENTA"
"1580923742"|2346.44|2024-05-11|"CREDITO CUENTA"
"1580923742"|7407.15|2024-05-26|"CREDITO CUENTA"
"1580923742"|2470.92|2024-06-19|"CREDITO CUENTA"
"1571701031"|73837.75|2024-05-17|"CREDITO CUENTA"
"1580673225"|52007.19|2024-06-24|"CREDITO CUENTA"
"1580673225"|50017.50|2024-05-12|"CREDITO CUENTA"
"1580673225"|4024.47|2024-06-08|"CREDITO CUENTA"
"1580673225"|40022.49|2024-05-19|"CREDITO CUENTA"
"1580673225"|67008.66|2024-06-04|"CREDITO CUENTA"
"1580673225"|53009.43|2024-06-07|"CREDITO CUENTA"
"1580744879"|7000.03|2024-05-05|"CREDITO CUENTA"
"1580744879"|4073.50|2024-05-30|"CREDITO CUENTA"
"1580744879"|4000.00|2024-05-01|"CREDITO CUENTA"
"1580744879"|4444.20|2024-06-01|"CREDITO CUENTA"
"1580744879"|2732.56|2024-06-14|"CREDITO CUENTA"
"1580744879"|2592.45|2024-05-22|"CREDITO CUENTA"
"1580744879"|2420.60|2024-06-13|"CREDITO CUENTA"
"1579641786"|1605.50|2024-05-09|"CREDITO CUENTA"
"1572588449"|3200.00|2024-05-05|"CREDITO CUENTA"
"1572588449"|14000.00|2024-05-13|"CREDITO CUENTA"
"1572588449"|5130.00|2024-05-14|"CREDITO CUENTA"
"1572588449"|5000.00|2024-05-25|"CREDITO CUENTA"
"1573042306"|2466.01|2024-05-26|"CREDITO CUENTA"
"1577772749"|3703.58|2024-05-26|"CREDITO CUENTA"
"1579870613"|10935.08|2024-06-28|"CREDITO CUENTA"
"1579870613"|1283.88|2024-05-05|"CREDITO CUENTA"
"1579870613"|1407.33|2024-05-18|"CREDITO CUENTA"
"1579870613"|9678.48|2024-05-26|"CREDITO CUENTA"
"1579870613"|5481.18|2024-06-01|"CREDITO CUENTA"
"1579870613"|1827.80|2024-06-15|"CREDITO CUENTA"
"1578578881"|4942.00|2024-06-23|"CREDITO CUENTA"
"1578578881"|4938.90|2024-05-19|"CREDITO CUENTA"
"1578578881"|4939.36|2024-05-11|"CREDITO CUENTA"
"1578578881"|4944.48|2024-06-21|"CREDITO CUENTA"
"1578578881"|4936.00|2024-05-12|"CREDITO CUENTA"
"1578578881"|4934.00|2024-05-26|"CREDITO CUENTA"
"1578578881"|4934.00|2024-06-09|"CREDITO CUENTA"
"1578578881"|2469.10|2024-06-16|"CREDITO CUENTA"
"1579461993"|300.00|2024-06-26|"CREDITO CUENTA"
"1579461993"|500.00|2024-06-18|"CREDITO CUENTA"
"1572282795"|7211.17|2024-05-16|"CREDITO CUENTA"
"1572282795"|9874.52|2024-06-05|"CREDITO CUENTA"
"1572282795"|14822.04|2024-06-16|"CREDITO CUENTA"
"1572278868"|5151.41|2024-05-12|"CREDITO CUENTA"
"1572278868"|2769.38|2024-06-22|"CREDITO CUENTA"
"1580906517"|3216.00|2024-06-26|"CREDITO CUENTA"
"1580906517"|3217.00|2024-06-30|"CREDITO CUENTA"
"1580906517"|4199.00|2024-05-11|"CREDITO CUENTA"
"1580906517"|1482.00|2024-05-16|"CREDITO CUENTA"
"1580906517"|4939.00|2024-05-18|"CREDITO CUENTA"
"1580906517"|2470.00|2024-05-18|"CREDITO CUENTA"
"1580906517"|3705.00|2024-05-21|"CREDITO CUENTA"
"1580906517"|4939.00|2024-05-26|"CREDITO CUENTA"
"1580906517"|4939.00|2024-05-27|"CREDITO CUENTA"
"1580906517"|2469.00|2024-05-29|"CREDITO CUENTA"
"1580906517"|2469.00|2024-05-30|"CREDITO CUENTA"
"1580906517"|3704.00|2024-06-03|"CREDITO CUENTA"
"1580906517"|6173.00|2024-06-07|"CREDITO CUENTA"
"1571652048"|3949.30|2024-06-15|"CREDITO CUENTA"
"1578275322"|1235.00|2024-05-10|"CREDITO CUENTA"
"1578275322"|6937.00|2024-06-03|"CREDITO CUENTA"
"1580175742"|20048.28|2024-05-05|"CREDITO CUENTA"
"1580175742"|12519.00|2024-06-11|"CREDITO CUENTA"
"1580175742"|12522.00|2024-05-13|"CREDITO CUENTA"
"1580175742"|1235.00|2024-06-10|"CREDITO CUENTA"
"1580175742"|12522.00|2024-05-17|"CREDITO CUENTA"
"1580175742"|12518.00|2024-06-10|"CREDITO CUENTA"
"1572269914"|11851.49|2024-05-04|"CREDITO CUENTA"
"1572269914"|17502.87|2024-06-02|"CREDITO CUENTA"
"1580371262"|2469.68|2024-05-12|"CREDITO CUENTA"
"1580371262"|41239.82|2024-05-20|"CREDITO CUENTA"
"1580371262"|61403.84|2024-05-20|"CREDITO CUENTA"
"1572094403"|24691.00|2024-05-05|"CREDITO CUENTA"
"1572094403"|24697.00|2024-05-11|"CREDITO CUENTA"
"1572094403"|24703.40|2024-06-15|"CREDITO CUENTA"
"1572094403"|24726.60|2024-06-23|"CREDITO CUENTA"
"1577873090"|6000.00|2024-06-28|"CREDITO CUENTA"
"1577873090"|9880.00|2024-05-14|"CREDITO CUENTA"
"1577873090"|2469.00|2024-05-29|"CREDITO CUENTA"
"1581371489"|19791.44|2024-06-27|"CREDITO CUENTA"
"1580415143"|500.00|2024-06-30|"CREDITO CUENTA"
"1580415143"|1500.00|2024-06-25|"CREDITO CUENTA"
"1579329677"|49406.80|2024-06-17|"CREDITO CUENTA"
"1580315142"|966.00|2024-06-30|"CREDITO CUENTA"
"1580315142"|940.12|2024-06-29|"CREDITO CUENTA"
"1580315142"|1036.56|2024-05-01|"CREDITO CUENTA"
"1580315142"|1209.81|2024-05-04|"CREDITO CUENTA"
"1580315142"|1506.09|2024-05-23|"CREDITO CUENTA"
"1580315142"|2123.34|2024-05-25|"CREDITO CUENTA"
"1580315142"|962.91|2024-05-27|"CREDITO CUENTA"
"1580315142"|1752.99|2024-05-20|"CREDITO CUENTA"
"1580315142"|2715.90|2024-06-03|"CREDITO CUENTA"
"1580315142"|2468.87|2024-05-03|"CREDITO CUENTA"
"1580315516"|2469.05|2024-05-04|"CREDITO CUENTA"
"1580315516"|3705.00|2024-05-16|"CREDITO CUENTA"
"1580315516"|1234.50|2024-05-25|"CREDITO CUENTA"
"1571823776"|2472.00|2024-06-20|"CREDITO CUENTA"
"1579903759"|1500.00|2024-05-08|"CREDITO CUENTA"
"1579452239"|271.92|2024-06-21|"CREDITO CUENTA"
"1580941797"|7604.52|2024-05-07|"CREDITO CUENTA"
"1572161524"|495.00|2024-06-28|"CREDITO CUENTA"
"1582004966"|1382.64|2024-05-24|"CREDITO CUENTA"
"1572765189"|518.70|2024-05-12|"CREDITO CUENTA"
"1572765189"|518.49|2024-05-21|"CREDITO CUENTA"
"1580079184"|4940.68|2024-06-15|"CREDITO CUENTA"
"1580079184"|2468.87|2024-05-03|"CREDITO CUENTA"
"1580079184"|2469.05|2024-05-25|"CREDITO CUENTA"
"1580079184"|4938.98|2024-05-17|"CREDITO CUENTA"
"1580079184"|8147.01|2024-05-30|"CREDITO CUENTA"
"1580079184"|30141.56|2024-06-18|"CREDITO CUENTA"
"1580079184"|7918.24|2024-06-29|"CREDITO CUENTA"
"1579301528"|2500.00|2024-06-24|"CREDITO CUENTA"
"1579301528"|2024.58|2024-05-29|"CREDITO CUENTA"
"1579301528"|617.50|2024-05-09|"CREDITO CUENTA"
"1579135520"|20245.80|2024-05-07|"CREDITO CUENTA"
"1579135520"|7407.00|2024-05-30|"CREDITO CUENTA"
"1572328499"|4081.98|2024-06-27|"CREDITO CUENTA"
"1572328499"|20018.89|2024-05-02|"CREDITO CUENTA"
"1572328499"|11706.28|2024-05-11|"CREDITO CUENTA"
"1572328499"|4939.16|2024-05-16|"CREDITO CUENTA"
"1572328499"|5555.79|2024-05-23|"CREDITO CUENTA"
"1572328499"|23576.94|2024-05-30|"CREDITO CUENTA"
"1572328499"|3481.28|2024-06-08|"CREDITO CUENTA"
"1572328499"|22967.65|2024-06-13|"CREDITO CUENTA"
"1580182562"|3704.52|2024-05-12|"CREDITO CUENTA"
"1580182562"|3703.68|2024-06-11|"CREDITO CUENTA"
"1580182562"|25070.50|2024-05-16|"CREDITO CUENTA"
"1580182562"|8012.84|2024-06-25|"CREDITO CUENTA"
"1580182562"|25924.50|2024-05-30|"CREDITO CUENTA"
"1572283130"|8639.47|2024-05-02|"CREDITO CUENTA"
"1572282506"|493.19|2024-06-08|"CREDITO CUENTA"
"1579661914"|1137.00|2024-05-16|"CREDITO CUENTA"
"1572770807"|3688.02|2024-06-26|"CREDITO CUENTA"
"1572770807"|8360.91|2024-06-27|"CREDITO CUENTA"
"1572770807"|12518.61|2024-05-20|"CREDITO CUENTA"
"1572770807"|34402.62|2024-05-12|"CREDITO CUENTA"
"1572770807"|13499.36|2024-06-12|"CREDITO CUENTA"
"1572770807"|1236.00|2024-06-14|"CREDITO CUENTA"
"1579511219"|14816.70|2024-05-19|"CREDITO CUENTA"
"1579511219"|6172.18|2024-05-03|"CREDITO CUENTA"
"1579511219"|800.02|2024-06-21|"CREDITO CUENTA"
"1579511219"|600.11|2024-06-22|"CREDITO CUENTA"
"1579372019"|2465.70|2024-06-06|"CREDITO CUENTA"
"1579372019"|2470.00|2024-06-20|"CREDITO CUENTA"
"1573089823"|3209.00|2024-05-01|"CREDITO CUENTA"
"1573089823"|5804.00|2024-05-10|"CREDITO CUENTA"
"1573089823"|1112.00|2024-05-10|"CREDITO CUENTA"
"1573089823"|1853.00|2024-05-18|"CREDITO CUENTA"
"1573089823"|2099.00|2024-05-24|"CREDITO CUENTA"
"1573089823"|5069.00|2024-06-21|"CREDITO CUENTA"
"1577925885"|19573.00|2024-06-30|"CREDITO CUENTA"
"1577925885"|1137.00|2024-06-16|"CREDITO CUENTA"
"1571614179"|4001.00|2024-06-09|"CREDITO CUENTA"
"1581160523"|742.34|2024-06-30|"CREDITO CUENTA"
"1581160523"|3340.39|2024-06-28|"CREDITO CUENTA"
"1581160523"|5678.38|2024-06-07|"CREDITO CUENTA"
"1581160523"|4197.08|2024-05-03|"CREDITO CUENTA"
"1581160523"|4567.04|2024-06-02|"CREDITO CUENTA"
"1581160523"|5804.62|2024-06-14|"CREDITO CUENTA"
"1581160523"|9508.27|2024-05-11|"CREDITO CUENTA"
"1581160523"|2470.05|2024-06-14|"CREDITO CUENTA"
"1578557703"|7967.00|2024-05-03|"CREDITO CUENTA"
"1578557703"|4733.00|2024-06-04|"CREDITO CUENTA"
"1572522116"|13338.00|2024-05-16|"CREDITO CUENTA"
"1581890268"|4717.09|2024-05-11|"CREDITO CUENTA"
"1581890268"|1000.10|2024-05-24|"CREDITO CUENTA"
"1572261213"|9892.40|2024-06-25|"CREDITO CUENTA"
"1572261213"|10000.00|2024-06-26|"CREDITO CUENTA"
"1572261213"|2468.65|2024-06-04|"CREDITO CUENTA"
"1572261213"|1500.00|2024-05-10|"CREDITO CUENTA"
"1572261213"|800.00|2024-05-29|"CREDITO CUENTA"
"1572261213"|3300.00|2024-05-29|"CREDITO CUENTA"
"1572261213"|1200.00|2024-06-12|"CREDITO CUENTA"
"1572261213"|7500.00|2024-06-22|"CREDITO CUENTA"
"1577916326"|12081.16|2024-06-15|"CREDITO CUENTA"
"1577916326"|7366.56|2024-06-16|"CREDITO CUENTA"
"1573012674"|56879.00|2024-06-23|"CREDITO CUENTA"
"1573012674"|50021.91|2024-06-24|"CREDITO CUENTA"
"1573012674"|22468.01|2024-06-30|"CREDITO CUENTA"
"1573012674"|987.48|2024-05-31|"CREDITO CUENTA"
"1573012674"|49462.00|2024-05-26|"CREDITO CUENTA"
"1573012674"|15019.77|2024-06-30|"CREDITO CUENTA"
"1573012674"|9878.60|2024-05-15|"CREDITO CUENTA"
"1573012674"|4938.00|2024-05-20|"CREDITO CUENTA"
"1581301336"|565.00|2024-05-16|"CREDITO CUENTA"
"1581419758"|4909.08|2024-05-22|"CREDITO CUENTA"
"1581419758"|12363.30|2024-06-22|"CREDITO CUENTA"
"1581419758"|11056.82|2024-05-08|"CREDITO CUENTA"
"1581419758"|7361.46|2024-06-05|"CREDITO CUENTA"
"1572499095"|2474.00|2024-06-28|"CREDITO CUENTA"
"1572499095"|1234.85|2024-05-11|"CREDITO CUENTA"
"1572499095"|1234.84|2024-05-12|"CREDITO CUENTA"
"1572358981"|27148.00|2024-05-01|"CREDITO CUENTA"
"1572358981"|16000.00|2024-06-03|"CREDITO CUENTA"
"1572358981"|2469.00|2024-05-25|"CREDITO CUENTA"
"1572358981"|1500.00|2024-06-14|"CREDITO CUENTA"
"1572358981"|12355.00|2024-06-18|"CREDITO CUENTA"
"1572829609"|5936.00|2024-06-25|"CREDITO CUENTA"
"1572829609"|2468.99|2024-06-10|"CREDITO CUENTA"
"1572829609"|2469.42|2024-05-08|"CREDITO CUENTA"
"1572829609"|4691.00|2024-06-01|"CREDITO CUENTA"
"1572829609"|6001.01|2024-05-09|"CREDITO CUENTA"
"1572829609"|11604.54|2024-05-25|"CREDITO CUENTA"
"1580572186"|1385.00|2024-05-21|"CREDITO CUENTA"
"1580572186"|3780.00|2024-06-21|"CREDITO CUENTA"
"1580572186"|660.00|2024-06-07|"CREDITO CUENTA"
"1580572186"|1500.00|2024-06-21|"CREDITO CUENTA"
"1580537656"|3488.34|2024-06-30|"CREDITO CUENTA"
"1580537656"|10275.20|2024-05-11|"CREDITO CUENTA"
"1580537656"|7190.61|2024-06-18|"CREDITO CUENTA"
"1580385329"|10866.42|2024-06-13|"CREDITO CUENTA"
"1572868687"|5300.00|2024-06-19|"CREDITO CUENTA"
"1572868687"|10689.08|2024-06-07|"CREDITO CUENTA"
"1572868687"|5281.76|2024-06-26|"CREDITO CUENTA"
"1580445960"|3624.77|2024-05-03|"CREDITO CUENTA"
"1580445960"|1012.29|2024-05-03|"CREDITO CUENTA"
"1581600547"|3500.00|2024-05-02|"CREDITO CUENTA"
"1580172327"|618.50|2024-06-29|"CREDITO CUENTA"
"1580172327"|740.70|2024-05-04|"CREDITO CUENTA"
"1580172327"|963.30|2024-05-11|"CREDITO CUENTA"
"1580172327"|1209.81|2024-06-08|"CREDITO CUENTA"
"1580172327"|1629.54|2024-06-01|"CREDITO CUENTA"
"1580172327"|864.15|2024-05-25|"CREDITO CUENTA"
"1580172327"|1506.09|2024-05-18|"CREDITO CUENTA"
"1580172327"|1506.70|2024-06-15|"CREDITO CUENTA"
"1580172327"|1607.45|2024-06-22|"CREDITO CUENTA"
"1571640400"|3086.40|2024-06-11|"CREDITO CUENTA"
"1571662391"|24745.00|2024-06-29|"CREDITO CUENTA"
"1571662391"|24723.00|2024-06-21|"CREDITO CUENTA"
"1571662391"|24701.00|2024-06-14|"CREDITO CUENTA"
"1571662391"|16000.00|2024-05-31|"CREDITO CUENTA"
"1571662391"|32104.00|2024-05-17|"CREDITO CUENTA"
"1571662391"|24692.00|2024-05-24|"CREDITO CUENTA"
"1571662391"|32096.00|2024-05-03|"CREDITO CUENTA"
"1571662391"|32106.00|2024-05-10|"CREDITO CUENTA"
"1571662391"|20000.00|2024-06-07|"CREDITO CUENTA"
"1572340643"|1605.08|2024-05-22|"CREDITO CUENTA"
"1572340643"|6418.54|2024-06-03|"CREDITO CUENTA"
"1579542461"|10000.00|2024-06-27|"CREDITO CUENTA"
"1579542461"|5000.00|2024-06-08|"CREDITO CUENTA"
"1579542461"|1731.00|2024-06-22|"CREDITO CUENTA"
"1572346094"|60071.62|2024-06-14|"CREDITO CUENTA"
"1572346094"|14808.00|2024-05-02|"CREDITO CUENTA"
"1580074892"|15000.00|2024-05-23|"CREDITO CUENTA"
"1579482104"|6479.26|2024-06-24|"CREDITO CUENTA"
"1579482104"|3711.00|2024-06-29|"CREDITO CUENTA"
"1579482104"|1851.74|2024-06-10|"CREDITO CUENTA"
"1579482104"|617.28|2024-06-11|"CREDITO CUENTA"
"1579482104"|2469.00|2024-05-18|"CREDITO CUENTA"
"1579482104"|4940.00|2024-05-10|"CREDITO CUENTA"
"1579889325"|49393.40|2024-05-14|"CREDITO CUENTA"
"1572245834"|25021.61|2024-06-14|"CREDITO CUENTA"
"1572113664"|1000.00|2024-05-07|"CREDITO CUENTA"
"1572113664"|11000.00|2024-06-03|"CREDITO CUENTA"
"1572113664"|2470.00|2024-05-11|"CREDITO CUENTA"
"1579533458"|12317.00|2024-06-14|"CREDITO CUENTA"
"1579533458"|9298.61|2024-06-03|"CREDITO CUENTA"
"1579533458"|25322.44|2024-05-06|"CREDITO CUENTA"
"1579533458"|29620.21|2024-06-05|"CREDITO CUENTA"
"1579624852"|2470.00|2024-05-09|"CREDITO CUENTA"
"1579290778"|9011.85|2024-05-03|"CREDITO CUENTA"
"1579290778"|6002.10|2024-05-16|"CREDITO CUENTA"
"1579290778"|25010.97|2024-06-02|"CREDITO CUENTA"
"1579457729"|12351.70|2024-06-15|"CREDITO CUENTA"
"1579457729"|2470.00|2024-05-20|"CREDITO CUENTA"
"1578708115"|987.85|2024-05-11|"CREDITO CUENTA"
"1579209901"|14270.82|2024-05-21|"CREDITO CUENTA"
"1579209901"|16697.00|2024-05-08|"CREDITO CUENTA"
"1579209901"|19559.79|2024-05-16|"CREDITO CUENTA"
"1579209901"|5014.10|2024-05-10|"CREDITO CUENTA"
"1579209901"|7388.76|2024-06-20|"CREDITO CUENTA"
"1579209901"|7331.92|2024-06-04|"CREDITO CUENTA"
"1579209901"|4746.70|2024-06-21|"CREDITO CUENTA"
"1580160356"|4939.36|2024-05-13|"CREDITO CUENTA"
"1580160356"|4943.14|2024-06-20|"CREDITO CUENTA"
"1580160686"|8599.50|2024-05-06|"CREDITO CUENTA"
"1580160686"|4024.47|2024-06-10|"CREDITO CUENTA"
"1580160686"|4989.40|2024-06-13|"CREDITO CUENTA"
"1580160686"|12365.00|2024-06-22|"CREDITO CUENTA"
"1580160686"|6172.50|2024-05-07|"CREDITO CUENTA"
"1571563810"|24670.00|2024-05-16|"CREDITO CUENTA"
"1579675735"|1234.50|2024-05-05|"CREDITO CUENTA"
"1579675735"|2345.55|2024-05-17|"CREDITO CUENTA"
"1572539485"|4940.00|2024-05-11|"CREDITO CUENTA"
"1572539485"|5678.70|2024-06-05|"CREDITO CUENTA"
"1572539485"|1604.85|2024-06-03|"CREDITO CUENTA"
"1572539485"|41479.20|2024-05-25|"CREDITO CUENTA"
"1572539485"|4940.00|2024-06-14|"CREDITO CUENTA"
"1572539485"|10374.00|2024-06-14|"CREDITO CUENTA"
"1572539485"|6182.50|2024-06-22|"CREDITO CUENTA"
"1572539485"|8638.00|2024-05-03|"CREDITO CUENTA"
"1572539485"|4938.00|2024-05-30|"CREDITO CUENTA"
"1572539485"|21242.00|2024-05-15|"CREDITO CUENTA"
"1572539485"|3698.43|2024-06-04|"CREDITO CUENTA"
"1572539485"|4688.40|2024-06-18|"CREDITO CUENTA"
"1572539485"|3453.30|2024-05-13|"CREDITO CUENTA"
"1572539485"|3699.32|2024-06-12|"CREDITO CUENTA"
"1572539485"|5929.15|2024-06-26|"CREDITO CUENTA"
"1572539485"|4946.20|2024-06-25|"CREDITO CUENTA"
"1573054903"|1975.30|2024-06-11|"CREDITO CUENTA"
"1573054903"|1234.45|2024-06-07|"CREDITO CUENTA"
"1577776436"|12397.79|2024-05-10|"CREDITO CUENTA"
"1577776436"|12396.64|2024-05-18|"CREDITO CUENTA"
"1577776436"|13876.06|2024-05-26|"CREDITO CUENTA"
"1577776436"|10912.36|2024-06-07|"CREDITO CUENTA"
"1577776436"|14871.45|2024-06-16|"CREDITO CUENTA"
"1577776436"|14638.15|2024-06-22|"CREDITO CUENTA"
"1577776436"|7967.73|2024-06-29|"CREDITO CUENTA"
"1572970068"|9027.00|2024-06-25|"CREDITO CUENTA"
"1572970068"|8641.00|2024-05-31|"CREDITO CUENTA"
"1572970068"|12345.00|2024-06-09|"CREDITO CUENTA"
"1579220997"|3462.00|2024-06-21|"CREDITO CUENTA"
"1579483380"|552.72|2024-05-03|"CREDITO CUENTA"
"1579483380"|987.85|2024-05-10|"CREDITO CUENTA"
"1579483380"|1753.29|2024-05-08|"CREDITO CUENTA"
"1578633730"|10019.40|2024-06-27|"CREDITO CUENTA"
"1572092258"|12367.60|2024-06-26|"CREDITO CUENTA"
"1572092258"|9883.68|2024-06-19|"CREDITO CUENTA"
"1572092258"|12838.59|2024-05-28|"CREDITO CUENTA"
"1572092258"|6916.00|2024-06-15|"CREDITO CUENTA"
"1572092258"|14567.40|2024-05-26|"CREDITO CUENTA"
"1572339139"|3705.00|2024-05-10|"CREDITO CUENTA"
"1572339139"|2470.00|2024-06-17|"CREDITO CUENTA"
"1579462461"|4937.32|2024-06-04|"CREDITO CUENTA"
"1572895401"|2970.00|2024-06-30|"CREDITO CUENTA"
"1572895401"|20995.00|2024-06-13|"CREDITO CUENTA"
"1572514884"|2205.00|2024-05-10|"CREDITO CUENTA"
"1572977983"|49377.40|2024-05-29|"CREDITO CUENTA"
"1580281031"|7418.00|2024-06-22|"CREDITO CUENTA"
"1580281031"|2963.10|2024-06-12|"CREDITO CUENTA"
"1578396974"|3681.94|2024-05-18|"CREDITO CUENTA"
"1572523739"|2470.00|2024-05-10|"CREDITO CUENTA"
"1572523739"|3703.50|2024-05-31|"CREDITO CUENTA"
"1572523739"|11480.85|2024-05-17|"CREDITO CUENTA"
"1571551024"|5700.00|2024-06-23|"CREDITO CUENTA"
"1571551024"|7209.48|2024-05-27|"CREDITO CUENTA"
"1571551024"|4073.85|2024-06-04|"CREDITO CUENTA"
"1572331153"|1740.00|2024-06-26|"CREDITO CUENTA"
"1572331153"|1607.00|2024-05-24|"CREDITO CUENTA"
"1572331153"|2089.00|2024-06-11|"CREDITO CUENTA"
"1579802430"|1234.56|2024-05-24|"CREDITO CUENTA"
"1571923407"|2470.00|2024-05-11|"CREDITO CUENTA"
"1571923407"|4940.00|2024-06-15|"CREDITO CUENTA"
"1580075459"|2469.65|2024-05-15|"CREDITO CUENTA"
"1580075459"|3457.29|2024-05-17|"CREDITO CUENTA"
"1580075459"|1481.43|2024-05-25|"CREDITO CUENTA"
"1580075459"|8399.16|2024-06-15|"CREDITO CUENTA"
"1580075459"|14327.97|2024-06-17|"CREDITO CUENTA"
"1580075459"|7653.87|2024-06-09|"CREDITO CUENTA"
"1580075459"|17143.00|2024-05-07|"CREDITO CUENTA"
"1580075459"|9836.00|2024-05-21|"CREDITO CUENTA"
